in1 in2 target
4.0 3.4824561315789473 124.92446792369795
2.654385942105263 2.0333333 7.27880791606306
2.240350847368421 4.0 25.192086755533836
2.9649122631578946 3.2754385842105265 35.15975286636851
4.0 3.7929824526315787 192.13345062166064
3.3789473578947367 2.5508771684210525 22.328341511916737
3.3789473578947367 2.3438596210526312 17.353593984437477
2.9649122631578946 3.068421036842105 28.07573141110907
3.8964912263157894 2.5508771684210525 32.11708064034367
3.068421036842105 3.4824561315789473 49.62036546889472
2.240350847368421 3.7929824526315787 21.31780948764423
2.3438596210526312 2.0333333 5.651896957884408
2.240350847368421 3.689473678947368 19.610189635782213
3.171929810526316 2.654385942105263 21.414415886317414
3.2754385842105265 3.2754385842105265 48.72293847568753
3.4824561315789473 4.0 147.07627343155866
3.068421036842105 2.9649122631578946 27.7753865051382
2.0333333 3.7929824526315787 14.758074888095177
3.5859649052631575 2.0333333 13.418343929919935
2.5508771684210525 2.9649122631578946 16.06197051059321
3.5859649052631575 3.8964912263157894 144.8830397485299
3.4824561315789473 2.0333333 12.642534450566187
2.9649122631578946 4.0 77.27648961882099
3.7929824526315787 3.8964912263157894 180.29917441546291
2.9649122631578946 3.4824561315789473 44.03120273244108
3.7929824526315787 2.1368420736842104 17.265955011534516
2.861403489473684 3.068421036842105 25.175431495807047
3.2754385842105265 3.8964912263157894 101.79886423012589
3.4824561315789473 3.068421036842105 45.99740608035534
3.4824561315789473 2.654385942105263 27.439340128806524
3.689473678947368 2.654385942105263 31.984706991845904
2.861403489473684 2.861403489473684 20.251492567897447
2.9649122631578946 2.3438596210526312 12.77407634361167
2.1368420736842104 2.5508771684210525 6.937595153332556
4.0 3.171929810526316 81.22543282038804
2.7578947157894733 3.171929810526316 24.973619222310926
3.8964912263157894 3.8964912263157894 200.24187356968724
2.654385942105263 2.447368394736842 10.904261602433593
3.171929810526316 3.8964912263157894 89.82617076821289
2.9649122631578946 3.8964912263157894 69.05418725077983
3.171929810526316 3.4824561315789473 55.697709432321965
3.8964912263157894 2.447368394736842 27.8994827444738
3.7929824526315787 2.240350847368421 19.820755351228666
2.5508771684210525 3.4824561315789473 26.07825366628861
3.068421036842105 4.0 88.64613526840384
2.5508771684210525 4.0 42.34071491008972
3.5859649052631575 2.861403489473684 38.632395957843
2.3438596210526312 2.447368394736842 8.041904276706967
2.7578947157894733 2.1368420736842104 8.738661746925045
3.8964912263157894 3.4824561315789473 114.02373365154861
2.240350847368421 3.2754385842105265 14.042313362940702
2.7578947157894733 2.9649122631578946 20.242967337115495
2.240350847368421 2.5508771684210525 7.82732159096379
2.240350847368421 3.171929810526316 12.917482358210925
3.689473678947368 3.5859649052631575 107.9231219023142
2.9649122631578946 2.1368420736842104 10.20034292650835
3.4824561315789473 3.5859649052631575 87.7370320516715
4.0 2.447368394736842 29.748330275007326
2.447368394736842 2.654385942105263 10.758657525947257
2.240350847368421 3.4824561315789473 16.59434927836418
2.5508771684210525 2.1368420736842104 7.396586393382884
3.171929810526316 3.068421036842105 34.535979987529046
2.1368420736842104 2.0333333 4.683141236268909
3.5859649052631575 3.4824561315789473 85.38688827263708
2.861403489473684 2.1368420736842104 9.454475397443273
2.5508771684210525 3.2754385842105265 21.482589655510576
2.9649122631578946 3.7929824526315787 61.70674677883378
2.861403489473684 3.7929824526315787 53.92579095068788
2.3438596210526312 3.2754385842105265 16.281268078078707
2.7578947157894733 3.8964912263157894 52.08432920079809
3.7929824526315787 3.068421036842105 59.780145751891546
2.447368394736842 2.240350847368421 7.427162260718683
3.4824561315789473 2.447368394736842 21.193067627638623
3.3789473578947367 2.9649122631578946 36.96498495519661
2.1368420736842104 3.7929824526315787 17.816443952251696
2.3438596210526312 2.1368420736842104 6.172845418498073
2.3438596210526312 2.654385942105263 9.592708143219701
3.068421036842105 2.861403489473684 24.732051462199816
3.171929810526316 4.0 101.22651240154872
3.689473678947368 2.0333333 14.217643743847438
3.171929810526316 3.3789473578947367 49.424916853991206
3.8964912263157894 2.0333333 15.886802958646655
2.0333333 2.1368420736842104 4.5560978908982355
2.654385942105263 3.4824561315789473 29.95272025023089
2.3438596210526312 2.240350847368421 6.741810907843511
2.1368420736842104 2.447368394736842 6.413197481585101
3.7929824526315787 2.9649122631578946 52.07477156369589
3.689473678947368 3.689473678947368 123.53792179534304
2.447368394736842 3.068421036842105 15.58451366719181
3.689473678947368 3.4824561315789473 94.28198298848866
3.2754385842105265 3.4824561315789473 62.28784313454197
2.0333333 3.171929810526316 9.49764562275176
2.9649122631578946 2.861403489473684 22.41900553922042
3.2754385842105265 2.0333333 11.161294122316999
2.0333333 2.654385942105263 6.578161079687708
3.7929824526315787 2.3438596210526312 22.753583131127584
4.0 3.068421036842105 70.3677302478506
3.3789473578947367 2.7578947157894733 28.729197831865996
2.654385942105263 3.689473678947368 36.660997043470495
2.5508771684210525 2.3438596210526312 8.978901488339824
2.861403489473684 2.9649122631578946 22.579638257309345
3.3789473578947367 2.1368420736842104 13.487218655088249
3.2754385842105265 3.171929810526316 43.092189666205456
3.7929824526315787 2.5508771684210525 29.98534080271075
3.5859649052631575 2.3438596210526312 19.948887946348414
3.3789473578947367 3.4824561315789473 69.41576567565504
2.0333333 3.4824561315789473 11.839213038084914
2.3438596210526312 4.0 30.180497123865877
2.447368394736842 2.1368420736842104 6.770007023702017
3.5859649052631575 2.654385942105263 29.65776793130237
3.4824561315789473 2.240350847368421 16.368692299496637
3.8964912263157894 2.3438596210526312 24.235737554285446
3.8964912263157894 2.1368420736842104 18.28842980399594
2.3438596210526312 2.5508771684210525 8.78314525908346
2.654385942105263 3.2754385842105265 24.47193264615211
2.654385942105263 2.9649122631578946 18.072418136846764
2.447368394736842 3.2754385842105265 18.756890354237658
3.7929824526315787 3.4824561315789473 103.8186444021597
3.7929824526315787 2.861403489473684 45.36258316709281
2.1368420736842104 3.689473678947368 16.469737850081426
3.2754385842105265 2.861403489473684 29.812186725060183
3.3789473578947367 2.654385942105263 25.327363474181876
2.0333333 2.861403489473684 7.61919496550989
2.654385942105263 2.1368420736842104 8.052750798320329
3.3789473578947367 3.689473678947368 89.31515418115589
2.654385942105263 3.171929810526316 22.11995646299253
3.8964912263157894 3.2754385842105265 86.04297864692563
2.3438596210526312 3.689473678947368 23.166098101746666
3.8964912263157894 2.240350847368421 21.053113427937873
2.0333333 4.0 17.093629743303723
3.7929824526315787 3.171929810526316 68.62566495843815
2.5508771684210525 2.7578947157894733 13.231435124202184
3.5859649052631575 3.5859649052631575 97.45357546679158
3.3789473578947367 3.3789473578947367 61.196220597425594
3.171929810526316 3.171929810526316 38.91913433033009
2.447368394736842 3.4824561315789473 22.575034632074505
3.3789473578947367 3.7929824526315787 101.311482202627
3.068421036842105 2.240350847368421 12.327083118973354
3.171929810526316 2.7578947157894733 24.132239154241276
3.7929824526315787 2.447368394736842 26.1203741295884
3.2754385842105265 2.1368420736842104 12.619712552160733
3.3789473578947367 4.0 130.35440242104164
3.7929824526315787 2.0333333 15.0404561873498
3.5859649052631575 3.2754385842105265 65.55080144470821
3.3789473578947367 3.5859649052631575 78.73931555407448
2.5508771684210525 2.447368394736842 9.89279803718858
3.689473678947368 2.861403489473684 41.90964281572289
3.171929810526316 2.861403489473684 27.194996570959187
2.240350847368421 3.8964912263157894 23.174125788272484
3.171929810526316 2.0333333 10.455815374331058
3.8964912263157894 3.171929810526316 74.74386059321927
2.861403489473684 3.3789473578947367 34.89448168988641
3.2754385842105265 3.7929824526315787 90.0343062723493
3.689473678947368 3.3789473578947367 82.36504059146432
4.0 2.7578947157894733 45.752841224515024
3.068421036842105 2.7578947157894733 22.022173099760312
2.240350847368421 3.068421036842105 11.882753657602954
3.171929810526316 3.2754385842105265 43.85857930104303
