x_S,x_E,x_I,x_R,x_rzero,x_gamma,x_sigma,x_c,dI
10996560.1301744,4.83241543714956,64.5788716221626,4210.45853851919,0.644444444444444,0.039,0.341,0,-2.65840442912984
1643335.56175584,84614.1197469194,273796.190725697,8999094.12777158,2.8,0.072,0.134,0,1061.04662041586
10994950.6048004,182.527579887374,2797.69833497418,2909.16928475728,0.5,0.016,0.197,0,-120.326227605695
10971761.3186666,640.554498437884,10276.5829445724,18161.5438904,0.5,0.044,0.423,0,-447.737717306566
10996320.5013377,353.327552873311,2315.4553591205,1850.71575028552,1.956,0.016,0.197,0,-60.6888025182373
10996623.7046558,6.25172901956781,117.92187389497,4092.12174126012,0.45,0.039,0.341,0,-5.34895963570113
9546159.35996944,193692.008345629,696201.18534407,564787.446340879,3.63,0.029,0.277,0,-1429.38048683588
10924995.507738,2077.43698778718,10290.4211439946,63476.6341302553,0.697916666666667,0.036,0.142,0,-172.182950519257
10894691.4998954,2786.41995125818,16980.9086617506,86381.1714915834,0.5,0.0555555555555556,0.192307692307692,0,-407.533823915128
10999494.3138356,109.089255178886,658.446771172323,578.150138118329,1.456,0.039,0.341,0,-15.6016732572236
10948292.8751153,799.117195323182,12337.7547511874,39410.2529381307,1.23958333333333,0.025,0.478,0,-531.754435794414
10654071.5373463,16392.2430547146,38257.80690261,292118.41269621,1.625,0.069,0.229,0,1026.9207167873
2310699.06576971,279148.048881163,596363.550153765,7814629.3351954,3.54,0.072,0.134,0,20551.0087506555
10909017.581639,6729.30818141538,42452.208394462,42640.9017851734,1.52,0.029,0.277,0,-1064.35829471929
10943773.2690109,5697.77582250708,28342.8090832575,23026.1460833373,2.06,0.029,0.277,0,-478.874384912518
10581603.475616,22288.8694499903,56134.8768757232,340812.77805815,1.46875,0.069,0.229,0,1167.71677720155
10801280.3416735,2469.22118019943,10752.1566642209,186338.280482026,0.760416666666667,0.069,0.229,0,-122.491809939733
10720208.9239162,15816.7236242904,42914.2869564482,221900.065502987,1.375,0.0555555555555556,0.192307692307692,0,657.550566919838
10975193.1468592,5346.44958151461,9804.49028047392,10495.9132787834,2.222,0.069,0.229,0,483.469476589728
10997143.8208253,813.160127020475,1618.84381481786,1264.17523291174,2.418,0.036,0.142,0,66.4411800140567
10267049.5270939,82698.1945074375,323934.443870307,327157.834528451,3.035,0.029,0.277,0,-2092.85904905685
10951512.0804627,8821.18354235893,18389.1072487021,22117.6287462049,1.942,0.0555555555555556,0.192307692307692,0,674.764381081302
10776912.581283,2959.06567306567,8944.09410538631,212024.25893837,1.1875,0.069,0.229,0,72.1569740082604
10626881.3079981,17283.8284233796,56105.9411912531,300568.922387107,1.08333333333333,0.0555555555555556,0.192307692307692,0,206.816425494841
10999507.9802677,364.418352756824,623.353853044313,344.247526443179,2.82,0.036,0.142,0,35.4496828396624
10930933.8312766,400.919475414312,11539.1814750066,57966.0677728135,0.635416666666667,0.025,0.478,0,-563.965738382228
10901810.947926,3936.70228405228,23084.1102209201,72008.2395690381,0.5,0.0555555555555556,0.192307692307692,0,-525.392436280379
10756288.879604,4796.3928374774,9394.9089601474,230359.818598349,1.44791666666667,0.083,0.204,0,400.443851301567
10768223.3175685,3531.31379779662,9938.46812238144,219146.900511196,1.30208333333333,0.069,0.229,0,126.961689358502
10104805.522797,12647.5056475119,46595.9135691441,836791.057986356,0.583333333333333,0.083,0.204,0,-156.449240430936
10358217.106682,35191.32186183,81152.6175453326,526278.953910833,1.125,0.083,0.204,0,2259.0831439873
10774314.484102,3082.90743035744,6782.81297199277,216659.795495634,1.22916666666667,0.083,0.204,0,216.043870641789
10977349.8339374,209.282690391648,3856.54757762765,19424.3357945297,1.0625,0.025,0.478,0,-174.005971972373
10999526.6657158,174.614302381511,617.207822576748,521.512159213983,3.2025,0.029,0.277,0,-0.709649941579968
3636345.92109055,345199.514982975,585965.029534568,6433329.53439195,3.455,0.072,0.134,0,33830.9093601902
10996383.6989856,15.2907757823638,79.2306966649266,4361.77954190813,1.68,0.039,0.341,0,-1.46117156597296
10989764.0942497,349.778231331753,2638.66802711351,8087.45949195943,1.72916666666667,0.016,0.197,0,-79.327623686097
10990579.3522219,293.51131325,2358.05892119826,7609.07754377175,1.64583333333333,0.016,0.197,0,-74.5587900825957
10796492.8167689,2488.22680825649,7557.47602075372,194301.480402041,0.802083333333333,0.083,0.204,0,58.6453765031784
10976715.7383589,223.405577025144,3895.5462248725,20005.3098391449,1.125,0.025,0.478,0,-173.456623748765
10996475.5843846,6.37714217172528,43.7766639324184,4314.26180925359,1.53,0.039,0.341,0,-1.2056633905718
10756492.0859924,13644.0933477748,34700.9876894686,196002.832970282,1.5,0.0555555555555556,0.192307692307692,0,696.031455926387
10926638.4359228,2300.47938579352,10692.4601591851,61208.6245322064,0.760416666666667,0.036,0.142,0,-151.625682515801
10986032.017312,1287.54024392957,6748.51826619292,6771.92417786552,1.97,0.044,0.423,0,-127.313788391784
10981610.0113948,113.397408578382,2687.61118296785,16428.9800137282,0.5,0.016,0.197,0,-127.504538429722
10816120.9046963,4566.48710982737,18987.4319343446,161165.176259459,0.5,0.083,0.204,0,-176.686731642087
10979429.0188075,571.347170186919,3507.14249678823,17332.4915255484,0.645833333333333,0.036,0.142,0,-84.9667940163913
10982022.2980627,148.493436759676,5542.92433361857,13126.2841668856,0.5,0.025,0.478,0,-279.383810610496
10968357.4723201,387.727578848096,7106.46193492802,24988.3381661256,0.5,0.044,0.423,0,-320.240444897009
10952893.3696579,799.200158524996,11289.0901122861,35858.340071263,1.36458333333333,0.025,0.478,0,-473.479334726901
10993502.2431334,130.124224576801,1873.85789648525,5333.77474566156,0.895833333333333,0.016,0.197,0,-79.0793271297101
10927214.1059669,224.877206768448,8434.81564884864,64966.2011773579,0.5,0.025,0.478,0,-425.35525269424
10925036.7878557,167.525021626653,6285.07202536103,69350.6150971768,0.5,0.025,0.478,0,-316.954317762795
10511749.475025,7214.22716245203,38407.3688390883,443468.928973344,0.5625,0.0555555555555556,0.192307692307692,0,-746.39133588806
10957799.9274044,761.951397399694,9863.33330858829,32414.7878895192,1.5,0.025,0.478,0,-401.433846703682
10865543.8811376,2499.09864695836,7914.43986943004,124882.580345983,1.17708333333333,0.0555555555555556,0.192307692307692,0,40.9047897886142
10811039.6763018,11448.20907291,51065.6069559494,127286.507669335,2.53,0.029,0.277,0,-635.39949635211
10996265.9175724,2.22360168744902,45.1667601074696,4526.69206576898,0.4,0.039,0.341,0,-2.08164874129016
10960381.2897734,346.491320377194,3346.88084076268,36765.3380654079,1.02083333333333,0.044,0.423,0,-119.304878260432
2050964.09807114,170850.334347284,2768418.4518463,6010607.11573527,2.8,0.029,0.277,0,-120945.191574249
10970285.5174239,491.43204177798,8941.88241410385,21121.1681201933,0.5,0.044,0.423,0,-402.265083347611
10824521.6324197,660.752535555282,12259.867541909,163397.747502926,0.5,0.044,0.423,0,-554.035957029184
10956184.4414276,474.236550648967,3746.65165317572,40434.6703685461,1.27083333333333,0.044,0.423,0,-116.947977402055
4760638.22611618,294061.698837764,468855.22277934,5477284.85226676,2.88,0.072,0.134,0,30502.81432294
10904439.4254463,2679.33589620689,19391.6603013271,74329.5783561496,1.36458333333333,0.044,0.423,0,-562.057558068126
10996275.8117949,3.11277984460691,58.5531511000848,4502.52227416753,0.426666666666667,0.039,0.341,0,-2.65434133031535
10994653.7610794,1650.27708698737,2175.87317365949,2360.08865991998,2.488,0.083,0.204,0,196.47913528572
10983178.3350446,246.126374485055,3828.90885247761,13586.6297285214,0.729166666666667,0.016,0.197,0,-165.385163377698
10820196.7887609,432.009496821898,8021.11740739759,172190.084334937,0.5,0.044,0.423,0,-362.538884355484
10917497.5230059,755.182412143884,5323.69478353426,77263.5997984425,0.5,0.036,0.142,0,-150.533434356712
10174646.1749791,15558.0904013678,68960.5410653529,741675.193554058,0.708333333333333,0.069,0.229,0,-839.200708495882
6624864.71752457,162520.381593147,586315.905774211,3627138.99510809,0.5,0.072,0.134,0,-1319.18633920133
10803395.3804423,12467.9861550823,54626.7763748259,130349.857027775,2.55,0.029,0.277,0,-637.131264504414
10257276.4091985,32038.2799361334,82322.8735537455,629202.437311545,0.96875,0.083,0.204,0,1587.71470481758
10998599.0810057,659.134948332045,1097.60014045325,484.183905559764,2.8,0.0555555555555556,0.192307692307692,0,65.7789352523496
10996252.4188091,1.26548056674757,25.8626779947834,4560.45303227911,0.4,0.039,0.341,0,-1.19345379670318
10933447.2519058,514.878128425792,12531.2865832993,54346.5833823806,0.760416666666667,0.025,0.478,0,-597.167563263802
10627090.0410304,120678.979823814,121867.666379203,131203.312766564,2.7,0.072,0.134,0,16437.0702100084
10980557.1734127,153.911591086442,4418.23392931771,15710.6810668254,0.677083333333333,0.025,0.478,0,-215.859057616412
10983222.5682048,1316.2735960126,6293.95238687047,10007.205812386,0.5,0.036,0.142,0,-96.5344837980723
10996187.1126273,1161.05819822523,1915.07393018243,1576.75524431537,2.586,0.069,0.229,0,116.887426614376
10996220.996016,975.438181951121,1990.61291055483,1652.95289149461,2.334,0.036,0.142,0,76.9946596178962
10990389.0031768,306.576123126238,2420.67246486211,7723.74823526351,1.67708333333333,0.016,0.197,0,-75.5248568484049
10079319.4302583,5883.94549763148,25673.3830471497,889963.24119689,0.5,0.083,0.204,0,-294.771077861237
10999629.494755,343.30443161268,565.749889725857,301.450923595431,2.86,0.036,0.142,0,34.5895335732241
9836225.48113873,318244.272992327,368270.068772531,478100.177096436,2.28,0.072,0.134,0,40741.3734641531
10793007.5612685,2417.73485314526,8996.63731714176,196418.066561085,0.916666666666667,0.069,0.229,0,-34.8641740654116
10996349.937864,1174.82751890624,1994.70865771365,1320.52595932431,2.6,0.0555555555555556,0.192307692307692,0,115.111221369673
10996435.7952056,12.0095568570168,56.8877411173216,4335.3074963866,2.12,0.039,0.341,0,-0.850899897262493
10982441.54301,2418.70987760371,9646.90285735407,6332.84425509317,2.7,0.029,0.277,0,-70.8025327069903
10990518.4296431,2380.12833335661,4277.08352854621,3664.35849495211,2.404,0.0555555555555556,0.192307692307692,0,220.101235598063
10758436.254192,4556.22890714995,9015.25860300119,228832.258297825,1.42708333333333,0.083,0.204,0,375.350166592872
10978173.7359028,592.416395295232,2999.04280144214,19074.804900505,0.802083333333333,0.036,0.142,0,-52.6872591045399
10985849.7884597,528.687769784788,7475.54603068988,6985.97773983191,1.25714285714286,0.025,0.478,0,-313.637387857491
10523914.8003811,9457.56756919332,44837.8195867423,422629.812462875,0.65625,0.0555555555555556,0.192307692307692,0,-672.2269829656
10343326.9693092,27814.8867184448,89385.3630834956,540312.78088864,1.07291666666667,0.069,0.229,0,383.163171985356
10128129.4990188,6868.97493576123,40757.5305218782,825083.995523406,0.5,0.069,0.229,0,-943.350532799835
10999684.7856941,446.95446587967,312.889187269761,395.370652799391,3.03,0.072,0.134,0,68.5700492738387
10999635.5776639,157.656577171729,559.344434904086,487.421323983193,3.1875,0.029,0.277,0,-0.756118294980041
10967943.1281809,1429.60331688349,4014.54768269648,27452.7208194939,1.60416666666667,0.036,0.142,0,51.8932879688144
10999272.8812132,107.808559493865,719.598427140972,739.711800198673,1.288,0.039,0.341,0,-19.2452751094389
4875426.02780962,466247.575305665,2982456.66942518,2676709.72745953,3.185,0.029,0.277,0,-76029.0419391985
10999023.750413,157.819569374947,1175.10164230287,483.328375290219,2.74,0.025,0.478,0,-34.9335073848917
10983990.0623161,304.616473243803,3958.7409758029,12586.5802349248,0.895833333333333,0.016,0.197,0,-161.349963202849
10992975.2551091,154.371696725922,1843.55771676842,5866.81547748577,1.08333333333333,0.016,0.197,0,-72.733008398816
10997177.5432652,43.7242041353254,572.021436935951,3046.71109379828,0.56,0.039,0.341,0,-23.3704679234091
9723013.75085954,165997.008803666,603469.108432244,508360.13190457,3.525,0.029,0.277,0,-1603.55988655649
10667505.1248927,17285.1452572041,30388.6701151694,285661.059734849,1.64583333333333,0.083,0.204,0,1635.80694477343
10999582.5253395,165.905822329493,587.521505369523,504.047332854134,3.195,0.029,0.277,0,-0.735117799045405
10983449.9770317,1485.65166637344,6352.70796910884,9551.66333288729,0.5,0.036,0.142,0,-67.2259769726918
10562525.9211453,14083.1311892836,54717.4051911461,369513.542474141,0.854166666666667,0.0555555555555556,0.192307692307692,0,-331.561384474942
5353105.45500077,247934.329111193,382112.337810956,5017687.87807713,2.73,0.072,0.134,0,26451.2154635097
10949716.6318617,784.217041611289,5274.34098784636,45064.8101087875,1.52083333333333,0.044,0.423,0,-142.20797422861
10109632.0676105,3595.54613733069,22309.0533619782,865303.332890012,0.5,0.069,0.229,0,-547.940673187333
10947014.6367222,941.647633847538,6076.49195999545,46807.2236839334,1.59375,0.044,0.423,0,-156.496803234195
1518007.9326811,38117.1549844224,133946.7508514,9310768.16148312,2.8,0.072,0.134,0,-111.264046022206
10825921.5491681,736.19377661301,13629.7649691496,160552.4920862,0.5,0.044,0.423,0,-615.633438681024
10971923.3514816,992.386497347893,3133.70199232228,24790.5600286843,1.38541666666667,0.036,0.142,0,16.7490020532716
2133283.90258627,245561.373381619,557713.492623581,8064281.23140857,3.5,0.072,0.134,0,16239.2581113944
10982201.5282321,140.668730919911,3253.89640180084,15243.9066351912,0.5,0.016,0.197,0,-153.720343299209
10965690.3859793,297.75729772096,4744.44416499632,30107.4125579437,0.604166666666667,0.044,0.423,0,-206.319212596192
10990935.697576,269.764357492408,2246.33261799609,7388.20544859987,1.58333333333333,0.016,0.197,0,-72.9184954991059
10987707.8066244,1171.41561253475,6031.77235215891,5929.00541093304,2.012,0.044,0.423,0,-109.826230829068
10780386.8138331,11723.7584725049,28522.6891608021,180206.738533527,1.59375,0.0555555555555556,0.192307692307692,0,669.975094753391
10986334.2433637,385.243311150342,3715.23614269513,10405.2771824319,1.26041666666667,0.016,0.197,0,-132.316755783211
10980619.8529756,627.518565622166,4371.02465785512,15221.6038009468,0.5,0.036,0.142,0,-122.158055979142
10506545.518559,6048.16212899262,34631.4386612111,453614.880650686,0.510416666666667,0.0555555555555556,0.192307692307692,0,-760.860712782381
10519439.7686524,8696.29781991023,42771.9859318965,429931.947595712,0.625,0.0555555555555556,0.192307692307692,0,-703.856475293565
10881918.0919348,5637.46893717251,49103.0866590777,64181.3524689799,0.98,0.029,0.277,0,-1643.82061707371
1298083.22916394,71310.3055070505,1823690.12059698,7807756.34473205,2.8,0.029,0.277,0,-87602.5975211262
10981347.3355709,142.517693377783,4918.77530609619,14431.3714295454,0.5625,0.025,0.478,0,-245.858046056625
10211091.141259,28604.9272921807,78411.1564449132,682732.775003916,0.885416666666667,0.083,0.204,0,1144.77219813786
10928938.5712993,281.371495861032,10125.7511090994,61494.3060956394,0.5,0.025,0.478,0,-508.431825233103
10171988.5030987,24387.4094361692,71743.7631961884,732720.324268917,0.802083333333333,0.083,0.204,0,704.121808022076
10498372.4989944,26618.620036501,72660.8693710464,403188.011597864,1.32291666666667,0.069,0.229,0,1082.25042657666
10997218.7645686,50.9318912720844,591.720812705681,2978.58272743092,0.65,0.039,0.341,0,-23.0787840082481
10997783.1256537,68.987599625276,603.965412053289,2383.92133465096,1.02,0.039,0.341,0,-20.2867879211767
10999014.2922214,515.416672947625,637.460860252985,672.830245449571,2.76,0.083,0.204,0,63.7040987151895
10999201.5341249,174.2939086077,714.32257791299,749.84938863159,2.64,0.044,0.423,0,-6.16652831419811
10691311.8160615,26585.1694575252,109396.433793763,173546.58068716,2.74,0.029,0.277,0,-965.047067223411
10887637.4471822,2122.90304731342,11493.8033659176,99585.8464045051,0.625,0.0555555555555556,0.192307692307692,0,-230.294045418058
10995755.5714811,738.726259824344,2647.66716268236,1698.03509645129,3.1,0.029,0.277,0,-5.02987787510779
10891386.3426866,2838.88764856121,22196.1225653136,84418.6470995224,1.25,0.044,0.423,0,-687.177987879583
10981588.6304062,112.525147111413,2667.02753329438,16471.8169134539,0.5,0.016,0.197,0,-126.528744926553
10900944.4283681,2736.77998201895,20214.7939785985,76943.9976712979,1.33333333333333,0.044,0.423,0,-596.740267226185
10981675.1497589,116.060296260578,2750.31440101878,16298.4755438752,0.5,0.016,0.197,0,-130.475956758624
10993863.3055359,1356.50557664354,2916.33331372972,2703.85557373148,2.166,0.036,0.142,0,98.8479396174054
10926608.2948428,208.915023044089,7836.76916932083,66186.0209647635,0.5,0.025,0.478,0,-395.200098992251
10611502.6838515,23461.2349797731,43557.3027362615,322318.778432373,1.52083333333333,0.083,0.204,0,2091.92580563414
10953324.6025506,2815.71376787993,8134.11263866368,36565.5710429084,1.44791666666667,0.036,0.142,0,89.5882703075604
1568382.31442752,56765.1243738149,193185.591773221,9182506.96942549,2.8,0.072,0.134,0,183.837195597431
10971443.796709,1039.33316315163,3223.13400716536,25133.7361206892,1.41666666666667,0.036,0.142,0,20.8087617464693
10953276.5703672,797.657711515502,11188.4042373302,35577.3676838356,1.375,0.025,0.478,0,-468.182299432029
10999663.0,297.0,466.0,414.0,3.0,0.016,0.197,0,31.2264957264957
10933506.3062266,14234.4135795897,21933.3285808584,31165.9516129511,1.956,0.083,0.204,0,1518.86897235203
10592388.5803397,21541.8130135754,53673.5835817162,333236.023064855,1.48958333333333,0.069,0.229,0,1160.7905942247
10996565.034197,4.91212692707303,67.3082139656736,4202.74546207927,0.627777777777778,0.039,0.341,0,-2.79470542664731
10990820.3442443,277.347193290959,2281.66018132704,7460.64838115779,1.60416666666667,0.016,0.197,0,-73.4229002528134
10656866.8052266,17495.4725599232,53344.2559056326,273133.466307699,1.17708333333333,0.0555555555555556,0.192307692307692,0,400.944181296245
10799490.7550663,2597.11704747808,8415.8101831956,190336.317702958,0.739583333333333,0.083,0.204,0,31.9005758759424
10996640.8364807,7.09615869712863,140.069242671224,4051.99811798592,0.405555555555556,0.039,0.341,0,-6.41697868955179
10548417.4159951,12716.6806159519,52329.5063241344,387376.39706475,0.791666666666667,0.0555555555555556,0.192307692307692,0,-461.679292717581
10978852.4717593,577.549779076761,3230.18016368274,18179.7982979601,0.71875,0.036,0.142,0,-68.3871883308606
10996544.2577523,4.61620348895309,57.0261721289988,4234.09987209317,0.7,0.039,0.341,0,-2.28038923364998
10981484.1575129,108.270442036418,2566.44205513593,16681.1299900423,0.5,0.016,0.197,0,-121.758875321061
10952125.7352209,801.584639953215,11484.9575674918,36427.7225715964,1.34375,0.025,0.478,0,-483.902305895295
10117973.5899255,4980.59989437713,30728.7194303815,847157.090749514,0.5,0.069,0.229,0,-749.343407470037
10989322.2005484,1591.67264204861,6061.93032413127,3864.19648546655,2.875,0.029,0.277,0,-30.6830141945253
10987480.4136067,392.532650278233,3419.83604724032,9547.21769587199,1.41666666666667,0.016,0.197,0,-114.503843382921
10977452.9302348,2952.13081382891,12207.185762607,8227.75318880201,2.58,0.029,0.277,0,-110.459522613631
10195187.8375532,18232.5278674346,75724.4090030905,711695.225576106,0.770833333333333,0.069,0.229,0,-700.656252160773
10979221.2966551,2767.93171843386,11304.6206044893,7546.15102200786,2.62,0.029,0.277,0,-95.7399167899025
10962222.6982554,315.041934494319,3476.7356399342,34825.5241701203,0.885416666666667,0.044,0.423,0,-132.566992593591
5910687.37697502,189733.19910487,294257.921714241,4606161.50220592,2.56,0.072,0.134,0,20139.4913565557
10809400.2274446,3356.20918071784,13553.0002434776,174530.563131194,0.552083333333333,0.083,0.204,0,-107.519615525237
10992811.4466402,162.280182973359,1851.69516728265,6014.57800963913,1.13541666666667,0.016,0.197,0,-71.6642262430485
10690666.8585993,101726.603227483,101286.788234283,107159.749938938,2.76,0.072,0.134,0,13935.764522184
10071141.2376375,4052.3745040622,17824.1021595864,907822.285698861,0.5,0.083,0.204,0,-210.925108512071
10982452.8740699,159.774904721648,5963.67754713999,12263.6734781935,0.5,0.025,0.478,0,-300.589476069854
10982049.083671,132.167769479107,3109.43323900871,15549.3153205909,0.5,0.016,0.197,0,-147.329412310058
10999166.2341143,105.330448668554,743.103997804736,825.331439255862,1.204,0.039,0.341,0,-21.0276999204129
10917218.9062336,719.712109417718,5076.2873149876,77825.094342072,0.5,0.036,0.142,0,-143.609787055733
10831249.8654714,7846.09721539533,31332.0283952802,130412.008917857,0.5,0.083,0.204,0,-231.803395067748
10961112.7272367,332.061790089947,3367.84950942705,36027.3614637211,0.96875,0.044,0.423,0,-123.244713967966
10830035.5751123,1069.02040204551,17349.508639388,152385.895846348,0.552083333333333,0.044,0.423,0,-758.280744529894
10993786.5288709,430.610760301426,3948.13454555959,2674.72582322375,2.18,0.025,0.478,0,-136.531046490216
10993758.6049886,118.579788035952,1933.17355412787,5029.64166926319,0.791666666666667,0.016,0.197,0,-84.5947253933527
10997818.1622295,442.383473846917,1533.85581362422,1045.5984830481,3.2375,0.029,0.277,0,-0.140466897451361
10965924.3757457,1685.18581966388,4547.98921329659,28682.4492213191,1.6875,0.036,0.142,0,71.4081286838415
10966803.6990203,566.200696221193,6604.05253643774,26866.0477469778,1.71875,0.025,0.478,0,-258.007058306568
10998327.0641826,244.566742007598,1346.91952002889,921.449555374128,2.404,0.016,0.197,0,-27.7967964531354
2710197.47659624,332544.949551977,633907.138335011,7324190.43551681,3.61333333333333,0.072,0.134,0,28733.8885960846
10959688.9312847,2385.32636758649,6382.4617796415,32383.2805680749,1.61458333333333,0.036,0.142,0,104.135399171164
10860024.3952814,2874.87888457722,8512.99105709154,129427.734776865,1.28125,0.0555555555555556,0.192307692307692,0,79.9173763409605
4284486.91102817,317780.600824154,526446.225358429,5872126.26278929,2.99,0.072,0.134,0,31864.6414847323
1010402.90090483,35075.4500854647,1163267.5294302,8792094.11957952,2.8,0.029,0.277,0,-57880.6949946441
10994796.5619519,129.189847397748,2696.82603493783,3217.4221657425,0.5,0.016,0.197,0,-124.979467185013
10982175.6383576,139.012199901251,3229.57511902934,15295.7743234989,0.5,0.016,0.197,0,-152.687724580449
2725133.83956796,253048.598792641,3128665.43963073,4893992.12200866,2.8,0.029,0.277,0,-125151.554570644
10994432.6013302,100.112608483652,2361.53048529349,3945.7555760689,0.5,0.016,0.197,0,-111.943713363466
10996652.6920864,8.45030906299556,155.683974928824,4023.17362964588,0.426666666666667,0.039,0.341,0,-7.02405028307656
10971537.8571851,601.710782258049,10090.7761269124,18609.6559057389,0.5,0.044,0.423,0,-444.885061744654
10996650.1489091,8.16136714987685,152.506463120073,4029.18326065604,0.42,0.039,0.341,0,-6.90308760177986
10731201.3926954,7241.99087925621,17430.6378057759,244965.978619485,1.60416666666667,0.069,0.229,0,424.321786715566
10995132.3625183,1156.99066660813,2422.21521058566,2128.43160448552,2.25,0.036,0.142,0,87.9306934177448
8847850.03290748,289958.774188026,1070759.64237192,792271.550532586,3.65333333333333,0.029,0.277,0,-3725.34406997359
10966571.960869,303.106338388751,5417.51832757718,28547.4144649771,0.53125,0.044,0.423,0,-242.683559961579
4754685.41965829,458847.28012911,3023503.3214491,2763803.9787635,3.15,0.029,0.277,0,-79732.5451838815
10610857.9206221,16870.3612748201,56841.6845479017,316270.033555104,1.03125,0.0555555555555556,0.192307692307692,0,86.4288813853882
10483401.2987467,2094.91077885055,13229.2031385176,502114.58733589,0.5,0.0555555555555556,0.192307692307692,0,-332.088272446385
10926511.6919127,10526.8715417452,26604.8891380755,37196.5474074683,1.32142857142857,0.0555555555555556,0.192307692307692,0,546.348976852778
10996315.8168126,8.89507570366724,93.5049449158884,4421.78316679602,0.7,0.039,0.341,0,-3.48412768051933
10973902.4265673,1195.43816177981,10878.5154253636,14863.61984552,0.916666666666667,0.044,0.423,0,-374.470013887332
10985891.0048138,377.455792486784,3805.14137342819,10766.398020349,1.19791666666667,0.016,0.197,0,-138.809090566928
7996696.2472899,525673.21005416,823493.244015611,1654977.29864033,1.61,0.072,0.134,0,55341.3772659584
1507416.84098111,34188.9464675616,120958.371538239,9338275.84101314,2.8,0.072,0.134,0,-145.112132294171
10982846.83666,214.52167631384,3709.20463753812,14069.4370261408,0.645833333333333,0.016,0.197,0,-164.812755785781
1698450.46808581,105625.820265242,327276.336364848,8869487.37528414,2.8,0.072,0.134,0,2130.63905637968
10901310.9439367,34677.3152693864,32734.9659371852,32116.7748567435,2.9875,0.072,0.134,0,4850.10525614949
2343025.87358319,284592.645616469,601725.409338913,7771496.07146147,3.54666666666667,0.072,0.134,0,21300.1655185266
10937793.4439583,653.70160020534,13223.4636182948,49169.3908231001,0.927083333333333,0.025,0.478,0,-608.925021489709
5786404.47511152,494130.095128545,2613819.77892045,2106485.65083948,3.43,0.029,0.277,0,-50187.1916460739
10991030.4969114,1760.44682873569,3985.5039313103,4063.55232858834,2.012,0.036,0.142,0,117.130581991762
1585976.44122929,63275.3402726569,212909.985319125,9138678.23317898,2.8,0.072,0.134,0,340.002150089487
10963794.9900575,300.935923902386,3838.18344155808,32905.8905770532,0.760416666666667,0.044,0.423,0,-155.360120361742
10997830.7983773,68.035673055319,604.365082034983,2336.80086765322,1.004,0.039,0.341,0,-20.4920546109634
10999587.108353,222.367502015713,590.958532514489,439.565612460978,2.94,0.016,0.197,0,9.93195157272957
3393573.05691571,353703.365087922,605693.534783851,6647870.04321255,3.63,0.072,0.134,0,34370.2370801983
10809297.3372586,2751.87473816044,14386.2128157603,174404.575187412,0.614583333333333,0.069,0.229,0,-270.027364904546
10963071.6008319,679.538340234744,8032.52958469572,29056.3312430614,1.65625,0.025,0.478,0,-315.571193549063
10606147.4669052,23977.6463826846,44732.1501850595,325982.736526972,1.51041666666667,0.083,0.204,0,2125.96638809844
