x_S,x_E,x_I,x_R,x_rzero,x_gamma,x_sigma,x_c,dS
10711193.8093171,11081.6296766184,19312.5938762488,259251.967130013,1.71875,0.083,0.204,0,-1795.82595475957
10935883.3306725,22997.6774658939,21367.3242036114,20591.6676579879,3.0625,0.072,0.134,0,-3623.76073291791
10825063.8474597,689.660977746251,12790.8105926207,162295.680969975,0.5,0.044,0.423,0,-348.840005716527
10535501.7161114,24997.5574559754,65843.6808464566,374497.045586027,1.38541666666667,0.069,0.229,0,-4851.34963726226
10997593.4248163,291.536792268755,1715.82150883192,1239.21688264603,2.222,0.016,0.197,0,-211.759687123522
10946584.5810614,967.875744735986,6210.03504992401,47077.5081439271,1.60416666666667,0.044,0.423,0,-551.291067435133
10547234.3305041,28874.1075573493,56672.0026046222,368059.55933382,1.40625,0.083,0.204,0,-4243.45087092818
6742766.74824345,268970.749935044,746881.024090146,3242221.47773138,0.56,0.072,0.134,0,-14247.4392745238
10949055.636862,801.554094393534,12185.6834504828,38797.1255930241,1.26041666666667,0.025,0.478,0,-849.436366489475
10809297.3372586,2751.87473816044,14386.2128157603,174404.575187412,0.614583333333333,0.069,0.229,0,-481.817011700459
10407437.5064805,28459.1539631122,85076.2542956317,479867.085260557,1.17708333333333,0.069,0.229,0,-5263.40156669374
10819218.9962062,380.332318886729,7062.26369144286,174178.407783526,0.5,0.044,0.423,0,-193.008768506343
10996603.8592285,5.7232679921122,96.6626453502432,4133.75485818873,0.505555555555556,0.039,0.341,0,-2.7285120622288
10770005.5187928,3421.02597853599,7263.38993296011,220150.065295719,1.29166666666667,0.083,0.204,0,-513.554329130742
10126854.5563278,6601.91967466996,39529.7527915655,827853.771205744,0.5,0.069,0.229,0,-1010.14610047667
10944735.3524876,1083.9139154141,6799.72340412394,48221.0101927999,1.64583333333333,0.044,0.423,0,-618.4160415992
4194186.35133169,413738.069125164,3178441.88218512,3214473.69735802,2.975,0.029,0.277,0,-200280.278797692
10996259.6036351,1.76892918376685,36.1439562430505,4542.48347937875,0.4,0.039,0.341,0,-0.789897905091336
10677182.7563562,17257.8792440682,50609.1914452591,255790.172954336,1.23958333333333,0.0555555555555556,0.192307692307692,0,-3382.33486012505
10979510.2694636,571.21558295164,3553.10282380305,17205.4121297199,0.635416666666667,0.036,0.142,0,-125.373318549034
10852716.2172556,3492.81193349095,9675.83069787813,134955.140112984,1.39583333333333,0.0555555555555556,0.192307692307692,0,-740.314363574976
10929334.4331024,308.003082936079,10475.8939678124,60721.6698467413,0.53125,0.025,0.478,0,-307.445712911253
10483055.4702932,2042.89435270094,12901.2404053402,502840.394948629,0.5,0.0555555555555556,0.192307692307692,0,-342.461277639363
10983573.7929082,1579.53420712941,6363.94814733862,9322.7247374109,0.583333333333333,0.036,0.142,0,-205.697298256305
10997015.6133467,27.4850842958105,436.125876363355,3360.77569266281,0.528,0.039,0.341,0,-12.8091993382306
10936197.8846768,1636.07548863032,9763.07366307381,53242.9661714327,1.70833333333333,0.044,0.423,0,-920.987522598086
10998599.0810057,659.134948332045,1097.60014045325,484.183905559764,2.8,0.0555555555555556,0.192307692307692,0,-168.923811504283
5279154.8624442,254550.361104367,393597.240314489,5073537.536137,2.75,0.072,0.134,0,-28845.3479871399
10731587.3945568,8008.6371740549,14491.1991194761,246752.769149597,1.625,0.083,0.204,0,-1275.59726796593
10997759.0118859,69.4912563157422,604.020351946003,2407.47650584284,1.028,0.039,0.341,0,-34.4884607366268
1905758.36768928,184500.584678802,473688.087402661,8436892.96022928,3.15,0.072,0.134,0,-14376.7525072075
10900568.8025272,3709.40650642315,22046.5511598491,74515.2398064289,0.5,0.0555555555555556,0.192307692307692,0,-607.427816008865
11000003.2256586,99.6496604881478,469.10789013846,268.016790766915,1.848,0.039,0.341,0,-48.1508861441279
10937490.6547816,645.884028439064,13203.7237674404,49499.7374223863,0.916666666666667,0.025,0.478,0,-668.628112871784
10978345.7258772,588.041167712208,3049.13330151847,18857.0996535653,0.78125,0.036,0.142,0,-132.124665058609
10993336.590469,137.600614477617,1853.22090887325,5512.58800776813,0.958333333333333,0.016,0.197,0,-98.531374096105
10994933.7456497,1189.04489295197,2500.17997447136,2217.02948283572,2.236,0.036,0.142,0,-310.383822018677
10984163.1726119,314.466517283618,3965.99622273839,12396.3646481596,0.927083333333333,0.016,0.197,0,-203.87169405251
11000099.6255784,87.8312588717023,312.599903431452,339.943259257785,3.0975,0.029,0.277,0,-148.75097806741
10996527.4119069,4.46221029615626,50.9398596179502,4257.18602319649,0.761111111111111,0.039,0.341,0,-2.14252504177575
10994189.5700284,1766.11347123202,2337.01395899048,2547.30254139424,2.474,0.083,0.204,0,-320.457618579547
10612964.6354525,19993.6473105732,48783.1469916461,319098.570245173,1.53125,0.069,0.229,0,-4003.86065305541
10983560.0296075,276.441059129404,3912.76184521598,13090.7674881634,0.8125,0.016,0.197,0,-176.355225653754
10989171.4075089,371.772729535532,2857.65946346911,8439.16029819392,1.64583333333333,0.016,0.197,0,-260.926875495907
10140366.7254421,9654.04957716369,51049.1833802538,799770.041600263,0.5625,0.069,0.229,0,-1475.00207196704
10996256.9370886,1.58191385470073,32.32837409308,4549.15262342674,0.4,0.039,0.341,0,-0.7121530223598
1439464.66065388,8908.93978300949,32966.6353634201,9519499.76419978,2.8,0.072,0.134,0,-655.239628146748
10999932.3223388,316.462454308181,393.608906403524,197.606300508808,2.98,0.036,0.142,0,-65.5477201579043
10997323.6152637,64.3532137041966,615.074042455631,2836.95748014612,0.83,0.039,0.341,0,-28.3658363569738
10919644.9885711,2302.54003285426,15248.3962596006,63644.0751364769,1.51041666666667,0.044,0.423,0,-1270.05845667268
10996553.7007472,4.73693376144817,61.2909110469551,4220.27140802224,0.666666666666667,0.039,0.341,0,-2.30340959107003
4885527.81453374,285731.572220304,451724.717523516,5377855.89572249,2.85,0.072,0.134,0,-31761.6112613163
7784864.10958308,398185.289269409,1636307.75916684,1181482.84198068,3.58666666666667,0.029,0.277,0,-230719.551896094
10963509.6587407,2007.24219445492,5235.89484733239,30087.2042174906,1.72916666666667,0.036,0.142,0,-501.38125562584
10996625.7823018,6.3169125243729,120.426594315556,4087.47419138382,0.444444444444444,0.039,0.341,0,-2.99343152562745
10696399.9176121,13410.5839179654,23022.6110950281,268006.88737483,1.72916666666667,0.083,0.204,0,-2151.67867734992
10854748.424025,2420.75859782018,24933.9066658297,118736.910711428,0.916666666666667,0.044,0.423,0,-1252.73872478161
1067338.21846022,41985.823751398,1314797.61854656,8576718.33924183,2.8,0.029,0.277,0,-19787.4572005523
10557632.7674718,13643.6425620479,54008.8630095929,375554.72695645,0.833333333333333,0.0555555555555556,0.192307692307692,0,-2401.25057549866
10981525.4652174,109.951592398945,2606.21407067883,16598.3691195819,0.5,0.016,0.197,0,-72.195108039706
5821449.38435804,200510.494423678,307729.482019277,4671150.63919904,2.59,0.072,0.134,0,-23416.6434698094
10986111.1294513,381.693359603314,3762.41883511253,10584.7583539918,1.22916666666667,0.016,0.197,0,-256.675303574702
10930578.562271,381.974434095025,11341.3480339059,58538.1152608346,0.614583333333333,0.025,0.478,0,-384.528405862246
10718783.456538,9905.07360998737,17473.9938388629,254677.476013135,1.6875,0.083,0.204,0,-1596.24555874873
10823262.66221,594.060030218502,11026.4268090478,165956.85095076,0.5,0.044,0.423,0,-302.545403737692
10997304.1069082,62.2699745737065,612.721611027022,2860.90150623381,0.8,0.039,0.341,0,-27.2442188223234
10864122.5952043,2179.79213226521,39819.0593170735,94718.5533463738,0.5,0.029,0.277,0,-1183.77883684983
10908888.3569534,6090.3669746375,28131.7986772961,57729.4773946661,0.5,0.0555555555555556,0.192307692307692,0,-774.90326436515
10941362.2558073,728.775368155815,13225.3356042381,45523.6332202121,1.04166666666667,0.025,0.478,0,-761.473783347578
10997513.6860613,353.117349681786,1552.903019126,1420.29356987535,2.432,0.044,0.423,0,-210.556334562555
10735267.8353749,7487.80127424988,13667.7374768794,244416.625873921,1.60416666666667,0.083,0.204,0,-1188.96068761458
10940348.4181769,710.466582154108,13263.9515391454,46517.1637016926,1.01041666666667,0.025,0.478,0,-740.908177708684
10996824.5204154,19.7594778347047,288.183158637902,3707.53694816165,0.578,0.039,0.341,0,-9.27779829365448
10972219.8025487,773.330126504309,10604.7022476509,17242.165077159,0.5,0.044,0.423,0,-294.848721115879
4503711.10135234,308529.296269531,501604.87179551,5686994.73058266,2.94,0.072,0.134,0,-33532.0726985262
10996255.9510302,1.51283815379523,30.9173346941342,4551.61879689734,0.4,0.039,0.341,0,-0.669140389772607
10915174.7409789,14916.6512448278,30557.2007568998,40191.407019375,1.9,0.069,0.229,0,-3201.38928991792
10966225.2022303,591.459513362562,6821.70191437922,27201.6363418944,1.73958333333333,0.025,0.478,0,-657.231851994715
10211091.141259,28604.9272921807,78411.1564449132,682732.775003916,0.885416666666667,0.083,0.204,0,-3580.25573706163
10996979.3588391,406.242197864443,1812.36268576137,1642.03627725957,2.39,0.044,0.423,0,-240.943624763852
10532346.5440803,10733.2073204522,48037.6242050109,409722.624394099,0.708333333333333,0.0555555555555556,0.192307692307692,0,-1809.73607482597
10127544.8829294,17518.6199813845,58116.2879656762,797660.209123541,0.677083333333333,0.083,0.204,0,-2014.69242626368
10996288.3554607,4.2100748714266,73.069118680122,4474.36534574839,0.463333333333333,0.039,0.341,0,-1.89798876144309
10100370.4845563,2079.59898280464,12921.2817218517,885468.634738763,0.5,0.069,0.229,0,-330.202269968664
10996517.8799605,1087.68386634671,1785.2986544013,1449.1375187583,2.6,0.069,0.229,0,-257.771425620416
10989953.8299499,2794.16775498191,3793.76629557999,4298.23599956687,2.376,0.083,0.204,0,-499.468660168902
10968357.4723201,387.727578848096,7106.46193492802,24988.3381661256,0.5,0.044,0.423,0,-197.353013239465
2516691.70337988,310404.407593529,622985.23579046,7550758.65323617,3.58,0.072,0.134,0,-28367.5875234987
10996536.5389857,4.53560090803633,54.0071253725852,4244.91828801377,0.727777777777778,0.039,0.341,0,-2.17945736643717
10999740.9316852,326.908461241867,509.411063463351,262.748790093602,2.9,0.036,0.142,0,-81.9197456845564
10836792.7946747,1583.89003862421,21109.0486269064,141354.266659781,0.6875,0.044,0.423,0,-793.725296226601
10923783.3172397,1883.26043149273,9880.44854164829,65292.9737871213,0.645833333333333,0.036,0.142,0,-352.198051491498
10720208.9239162,15816.7236242904,42914.2869564482,221900.065502987,1.375,0.0555555555555556,0.192307692307692,0,-3194.13398401189
1486765.56038211,26519.3854170695,95082.4395566565,9392472.61464423,2.8,0.072,0.134,0,-1989.09304749279
10837283.0674896,5124.25769663561,12961.7064868469,145470.968326789,1.57291666666667,0.0555555555555556,0.192307692307692,0,-1115.2119705997
10998939.319315,200.126407567583,1024.95370824946,675.600569197503,2.586,0.016,0.197,0,-147.214909860942
10791090.3669822,2416.84169666557,6614.71874407864,200718.072577011,0.916666666666667,0.083,0.204,0,-329.518921005014
10104643.0884019,2778.41398762229,17254.9260567099,876163.571553571,0.5,0.069,0.229,0,-439.441375731487
10716358.7083481,9079.7829736637,21161.4842249131,254240.024453186,1.67708333333333,0.069,0.229,0,-1919.51259169217
10998624.8234878,223.164887282793,1192.36385608295,799.647768832144,2.488,0.016,0.197,0,-164.806936082695
2080694.07606664,233889.648108667,542731.34799436,8143524.92783038,3.43,0.072,0.134,0,-19583.2864854839
10923991.9610272,6580.16149489085,36844.1358922875,33423.7415856908,1.76,0.029,0.277,0,-3422.77618930593
10828858.5682412,959.458046915356,16407.9250778351,154614.048634043,0.520833333333333,0.044,0.423,0,-467.716379744614
10969648.8308234,1229.88507168588,3602.87567597364,26358.4084289617,1.52083333333333,0.036,0.142,0,-303.5981234479
9941123.56222491,295591.987680445,336768.637533427,427355.812561237,2.32,0.072,0.134,0,-39207.2837827637
10572859.5927332,14903.5311147524,55856.3035343482,357220.572617569,0.895833333333333,0.0555555555555556,0.192307692307692,0,-2670.20145706468
10978431.1083143,586.015473860839,3076.02565220073,18746.8505596673,0.770833333333333,0.036,0.142,0,-131.25131301149
10990678.7354987,2621.50018804471,3546.02838358664,3993.73592965415,2.39,0.083,0.204,0,-471.040674095536
5696520.11618336,214263.149813463,327476.642050002,4762580.09195321,2.63,0.072,0.134,0,-24747.3992917407
10982885.4992669,218.513118611778,3726.03318032494,14009.9544341829,0.65625,0.016,0.197,0,-135.733039694377
10753646.5314309,13846.2942133737,35397.1712668377,197950.00308884,1.48958333333333,0.0555555555555556,0.192307692307692,0,-2864.97366155857
10977192.8979952,624.619624479878,2803.071029863,20219.4113504846,0.916666666666667,0.036,0.142,0,-142.298429522706
10997392.326023,891.071976748963,1440.20668279373,1116.39531749239,2.66,0.069,0.229,0,-213.215140619974
10987557.862165,392.401340004732,3397.05437404123,9492.68212098136,1.42708333333333,0.016,0.197,0,-268.922878933112
10998528.464521,230.21237642323,1242.71714627151,838.60595633744,2.46,0.016,0.197,0,-169.85584660849
10999309.1896004,108.360975406203,710.62880418364,711.820620021306,1.316,0.039,0.341,0,-51.9573280640155
10955937.0430181,780.546711863767,10438.4735264439,33683.9367435603,1.44791666666667,0.025,0.478,0,-836.409149446625
10898810.7843418,3414.62895050823,20550.681355019,78063.9053526124,0.5,0.0555555555555556,0.192307692307692,0,-567.725882569294
10788449.7854079,2490.59190015449,8631.55397381095,201268.068717955,1.0,0.069,0.229,0,-471.051830356718
6600365.44091935,145768.235063465,546052.54932179,3708653.77469542,0.5,0.072,0.134,0,-9101.46616585583
8458220.08535722,333969.582412672,1280256.54639184,928393.785838289,3.62666666666667,0.029,0.277,0,-198259.415656403
10773630.506387,3132.91188435356,6851.01382334476,217225.567905303,1.23958333333333,0.083,0.204,0,-461.273213387578
10175002.9544721,241356.07070698,265153.909167057,319327.065653886,2.42,0.072,0.134,0,-32956.7109679517
10999614.1557712,240.863422973483,554.585171391014,430.395634421212,2.96,0.016,0.197,0,-91.2410832654604
10999779.3309983,135.430201773756,483.077042967383,442.161757001585,3.165,0.029,0.277,0,40.8976619317649
1887522.09809337,178421.812775733,464237.020518384,8470659.06861254,3.115,0.072,0.134,0,-13786.9158536973
10983767.5555462,203.100713666321,7239.27773842977,9630.06600172233,0.5,0.025,0.478,0,-200.72248774877
10181059.8260624,25492.4579638423,73635.7867014245,720651.929272333,0.822916666666667,0.083,0.204,0,-3117.70357919788
10900944.4283681,2736.77998201895,20214.7939785985,76943.9976712979,1.33333333333333,0.044,0.423,0,-1484.34424050421
10994588.3527745,107.951120096399,2509.6227497453,3634.07335568386,0.5,0.016,0.197,0,-69.6763884044813
5851606.23516227,196986.532763362,303085.090951937,4649162.14112247,2.58,0.072,0.134,0,-23087.4925601352
10970441.7511285,418.295952143596,5334.13079680202,24645.8221224698,1.5625,0.025,0.478,0,-461.490271631138
10978173.7359028,592.416395295232,2999.04280144214,19074.804900505,0.802083333333333,0.036,0.142,0,-133.504825119676
10589631.679801,15958.6017599663,56835.9538748724,338413.764564044,0.958333333333333,0.0555555555555556,0.192307692307692,0,-2912.42869745101
10171579.1401961,15113.2806804139,67755.5720348007,746392.007088494,0.697916666666667,0.069,0.229,0,-2425.29321864591
10976381.8869865,231.302627271678,3928.16678920763,20298.6435969699,1.15625,0.025,0.478,0,-251.798564402759
10972510.40929,344.2280586103,4716.47648473317,23268.8861665815,1.44791666666667,0.025,0.478,0,-378.4819980358
10101215.994179,2217.8699261196,13779.2012803063,883626.934614314,0.5,0.069,0.229,0,-353.135242005118
10578923.4566354,134655.263888266,137408.198890867,149853.080585437,2.66,0.072,0.134,0,-19518.6903372496
10999888.4707807,99.2020226294117,353.456905483845,498.870291180972,2.86,0.044,0.423,0,-56.2649355802405
10763326.3709492,4041.06829206298,8207.44007717253,225265.120681555,1.375,0.083,0.204,0,-613.311777619605
10797981.7644551,2536.0541623807,7949.956480895,192372.2249016,0.770833333333333,0.083,0.204,0,-333.060338011063
10926482.8071131,13292.2692676429,26804.6119574642,34260.3116617978,1.942,0.069,0.229,0,-2872.24405594192
10988208.6743414,2108.49567229915,5005.87992649723,5516.95005985488,1.83571428571429,0.036,0.142,0,-509.771900390109
10867573.8711702,2727.5735748434,25067.6736442893,105470.881610759,1.04166666666667,0.044,0.423,0,-1432.86952974259
10979018.6677268,575.004003065579,3301.64030028955,17944.6879699063,0.697916666666667,0.036,0.142,0,-128.001644396016
10997218.7645686,50.9318912720844,591.720812705681,2978.58272743092,0.65,0.039,0.341,0,-21.343383675265
10824725.5634177,9264.73186093678,45125.4633507674,121724.241370647,2.42,0.029,0.277,0,-5986.5432961872
10933101.5278998,2867.5606264812,11224.7994333497,53646.1120403766,0.958333333333333,0.036,0.142,0,-593.841106521187
10216936.0873599,231073.27442614,252122.899535219,300707.738678765,2.44,0.072,0.134,0,-31750.389019681
10979702.7992921,166.556096414691,4093.20595373472,16877.4386576749,0.791666666666667,0.025,0.478,0,-179.791701386709
10488306.1358661,2833.48056229055,17877.2480936524,491823.135477859,0.5,0.0555555555555556,0.192307692307692,0,-473.619284453223
4754685.41965829,458847.28012911,3023503.3214491,2763803.9787635,3.15,0.029,0.277,0,-228758.87307646
10996585.5036147,5.30347700365002,80.9548960876476,4168.23801225628,0.561111111111111,0.039,0.341,0,-2.51178127333142
10846431.7680485,2104.8631179684,23876.1592494108,128427.209584191,0.822916666666667,0.044,0.423,0,-1076.52441937816
10144003.756678,20387.4112470402,64179.0992191417,772269.732855813,0.729166666666667,0.083,0.204,0,-2396.47554061155
10981378.3707459,737.654638757494,5022.14739330396,13701.827222075,0.5,0.036,0.142,0,-139.332249297473
10978684.6180888,183.287840319423,3899.58127943117,18072.5127913874,0.916666666666667,0.025,0.478,0,-198.583942341593
10988893.7146088,607.243725043069,6260.09710196817,5078.94456423055,1.914,0.025,0.478,0,-664.752852327148
10998588.4224646,184.553923708305,1421.7378674893,645.28574422352,2.64,0.025,0.478,0,-208.272141226554
10924250.9950885,1961.56372255319,10052.0983699726,64575.3428190198,0.666666666666667,0.036,0.142,0,-369.756058274964
10187929.4832783,17343.6840688245,73569.0942137527,721997.738438939,0.75,0.069,0.229,0,-2838.99083569547
10975301.9318344,258.972793488777,4081.00541714476,21198.0899548402,1.25,0.025,0.478,0,-282.57946977508
10978516.1024035,584.098165106003,3104.18887484856,18635.6105565347,0.760416666666667,0.036,0.142,0,-130.549863727896
10896198.9418512,2797.56579795473,21249.4763672841,80594.0159835548,1.29166666666667,0.044,0.423,0,-1510.11018666277
10822242.7069183,5821.73251936681,24059.5638731408,148715.996689184,0.5,0.083,0.204,0,-656.313579453059
11000066.815505,153.253826368109,182.455316162599,437.475352439146,2.96,0.044,0.423,0,-30.7424592651918
7310112.17212414,468812.700437242,882619.744232915,2339295.38320571,1.28,0.072,0.134,0,-41713.8055256458
10994339.7900161,96.2984113500973,2272.80417580109,4131.10739673056,0.510416666666667,0.016,0.197,0,-64.5893624910505
11000036.708885,100.219894934803,453.038953605397,250.032266419967,1.876,0.039,0.341,0,-47.2232151454863
10965314.621568,626.866500821472,7172.2584158089,27726.2535152745,1.72916666666667,0.025,0.478,0,-686.779879910413
10996525.9017789,4.45241443110344,50.4821023955569,4259.16370429195,0.766666666666667,0.039,0.341,0,-2.17048978970053
10996257.9681494,1.65417295038571,33.8037804786445,4546.57389709334,0.4,0.039,0.341,0,-0.76252945239674
10890846.4873437,2288.47651024203,13688.3830309931,94016.6531150302,0.541666666666667,0.0555555555555556,0.192307692307692,0,-406.149047072993
10961951.0526857,318.659882433169,3440.45282520771,35129.8346066084,0.90625,0.044,0.423,0,-172.79835916111
10991974.7606356,206.36279785823,1975.09695831392,6683.77960833307,1.36458333333333,0.016,0.197,0,-149.538290625251
10242449.3210761,22836.5778786938,85213.6296912477,650340.471353764,0.885416666666667,0.069,0.229,0,-3901.39377898568
10842823.3971088,11821.8201875066,39279.7104873596,106915.07221624,0.5,0.083,0.204,0,-1076.13591672481
10527139.9336732,9968.10752553329,46157.9255651639,417574.033235994,0.677083333333333,0.0555555555555556,0.192307692307692,0,-1662.58746397108
10514131.4238003,7700.11417976933,39889.5683530834,439118.893666752,0.583333333333333,0.0555555555555556,0.192307692307692,0,-1236.45050091872
10880255.0866025,2018.31383152172,8605.29723681118,109961.302329156,0.822916666666667,0.0555555555555556,0.192307692307692,0,-389.874183411654
10993901.4193486,112.036092294929,1984.86728873242,4841.67727047329,0.729166666666667,0.016,0.197,0,-80.3086946637109
10733053.3602578,7023.204098818,16984.6741389279,243778.761504349,1.59375,0.069,0.229,0,-1466.78908032859
10992987.4990368,765.826739095886,3687.27470778684,3399.39951633346,2.18,0.044,0.423,0,-447.092062381253
10995092.7870038,257.994885780436,2804.64321302821,2684.5748973983,0.833333333333333,0.016,0.197,0,-129.8111346001
10929558.9126818,6417.78663009998,34545.479526362,30317.8211618232,1.85,0.029,0.277,0,-3485.07163675913
10999587.8296548,135.299075471381,833.918429772433,282.952839989401,2.9,0.025,0.478,0,-134.326313872865
10999174.8073128,475.028415939075,724.50554279284,465.658728470189,2.84,0.069,0.229,0,-113.199074281417
10972845.2778152,333.048462550278,4626.33201782285,23035.3417044098,1.42708333333333,0.025,0.478,0,-365.802282166632
10995512.3269713,772.672578205535,2778.30236453844,1776.69808594063,3.0875,0.029,0.277,0,-567.326213581295
2310699.06576971,279148.048881163,596363.550153765,7814629.3351954,3.54,0.072,0.134,0,-24636.0687556308
10509542.0910138,6738.71127005646,36906.0415449408,447653.156171107,0.541666666666667,0.0555555555555556,0.192307692307692,0,-1062.04235357975
