x_S,x_E,x_I,x_R,x_rzero,x_gamma,x_sigma,x_c,dR
10929768.3078401,335.31149668231,10813.1361182063,59923.2445448295,0.5625,0.025,0.478,0,600.729784344793
10986861.7218477,589.735549258969,7134.31728409178,6254.22531891522,1.51428571428571,0.025,0.478,0,396.350960227321
10077436.4000846,5455.09626575824,23874.4990162057,894074.004633448,0.5,0.083,0.204,0,1326.36105645587
5631406.58485417,221044.726593344,337904.911505067,4810483.77704746,2.65,0.072,0.134,0,18772.4950836148
10993633.3599529,1391.3579436288,3004.85050834235,2810.43159518412,2.152,0.036,0.142,0,166.936139352353
10828858.5682412,959.458046915356,16407.9250778351,154614.048634043,0.520833333333333,0.044,0.423,0,911.551393213059
10769235.0088962,3486.97078413453,7361.07662822045,220756.943691405,1.30208333333333,0.083,0.204,0,408.948701567803
10993475.2770387,131.336628959565,1869.66382089292,5363.72251147209,0.90625,0.016,0.197,0,103.870212271829
10984163.1726119,314.466517283618,3965.99622273839,12396.3646481596,0.927083333333333,0.016,0.197,0,220.333123485466
10977750.2201494,200.959317223472,3849.66869061708,19039.1518426995,1.02083333333333,0.025,0.478,0,213.87048281206
10491929.4207103,3382.65950115935,21304.1608064473,484223.758982023,0.5,0.0555555555555556,0.192307692307692,0,1183.56448924707
10943197.3681817,1184.12427051222,7307.10836519419,49151.3991825895,1.67708333333333,0.044,0.423,0,405.950464733011
10847292.4077479,2142.57549244075,24031.8160112081,127373.200748541,0.833333333333333,0.044,0.423,0,1335.10088951156
10581603.475616,22288.8694499903,56134.8768757232,340812.77805815,1.46875,0.069,0.229,0,3118.60427087351
3370736.96115354,322666.247205878,3248777.1932157,4058659.59842486,2.8,0.029,0.277,0,180487.621845317
10999467.8419889,183.80804852424,648.489159034878,539.860803505036,3.21,0.029,0.277,0,36.0271755019377
10983878.1755907,297.817809354223,3950.86617919406,12713.14042075,0.875,0.016,0.197,0,219.492565510781
10983456.0373093,4294.80919807036,5990.50731315224,7098.64617950182,2.278,0.083,0.204,0,332.805961841791
5126279.48951254,267496.662641314,416830.661243209,5190233.18660299,2.79,0.072,0.134,0,23157.258957956
10818143.6302662,10399.2461599952,47878.0722259467,124419.051347909,2.51,0.029,0.277,0,2659.89290144148
10983573.7929082,1579.53420712941,6363.94814733862,9322.7247374109,0.583333333333333,0.036,0.142,0,353.552674852146
10982757.9428077,167.786798694948,6261.74741180777,11652.5229817458,0.5,0.025,0.478,0,347.874856211543
10996556.9007079,4.78314907069864,62.8870720485643,4215.42907102182,0.655555555555556,0.039,0.341,0,3.49372622492024
10994775.0705747,125.594259288772,2678.90657774707,3260.4285882599,0.5,0.016,0.197,0,148.82814320817
10998021.7926353,980.147498404678,903.860318974818,934.199547300908,3.1275,0.072,0.134,0,50.2144621652676
10931037.7812495,24651.8835243376,22963.4018725196,22186.9333536347,3.05,0.072,0.134,0,1275.74454847331
10993183.0991879,1814.58769745312,3079.00900325173,2763.30411139651,2.488,0.069,0.229,0,171.056055736207
10980557.1734127,153.911591086442,4418.23392931771,15710.6810668254,0.677083333333333,0.025,0.478,0,245.457440517651
10983900.6391375,2253.5526320096,8890.31312517229,5795.49510542086,2.74,0.029,0.277,0,493.906284731794
10966406.7358129,7945.08269117353,11595.3559584808,14892.8255374661,2.124,0.083,0.204,0,644.186442137824
10858806.5672254,2969.09488017965,8681.51491891241,130382.822975455,1.30208333333333,0.0555555555555556,0.192307692307692,0,482.306384384023
10984222.2522534,317.651318425091,3967.19814595432,12332.8982823039,0.9375,0.016,0.197,0,220.399896997462
10989020.5833543,375.39008992014,2912.54214718353,8531.48440861567,1.625,0.016,0.197,0,161.807897065752
10872198.4984485,19799.8529979611,39204.051790317,69637.5967631316,1.19285714285714,0.083,0.204,0,2178.00287723983
10812558.820731,3847.95405848444,16021.0201687593,168412.205041655,0.5,0.083,0.204,0,890.056676042183
10959974.3359957,733.358771865972,9143.34288620202,30988.9623462047,1.5625,0.025,0.478,0,507.96349367789
10990750.3176947,1409.08622508374,5310.47314078808,3370.12293951943,2.9125,0.029,0.277,0,295.026285599338
10900568.8025272,3709.40650642315,22046.5511598491,74515.2398064289,0.5,0.0555555555555556,0.192307692307692,0,1224.8083977694
10989281.9769205,4156.92988001594,3746.77089729653,3654.32230216873,3.27,0.072,0.134,0,208.153938738696
1459930.56380136,16534.5826892359,60341.3030483728,9464033.5504611,2.8,0.072,0.134,0,3352.29461379849
10944920.4062432,776.17123346959,12890.772757745,42252.649765511,1.14583333333333,0.025,0.478,0,716.154042096947
10946030.9149592,785.97466666141,12731.4567746792,41291.6535993915,1.17708333333333,0.025,0.478,0,707.303154148847
10586737.4947429,15799.0554734305,56734.8253147977,341568.624468735,0.947916666666667,0.0555555555555556,0.192307692307692,0,3151.93473971099
10981463.7407155,107.439880880091,2546.78380801307,16722.0355957323,0.5,0.016,0.197,0,141.48798933406
10956686.877678,773.715316123299,10211.7457678292,33167.6612379503,1.46875,0.025,0.478,0,567.319209323844
10996553.7007472,4.73693376144817,61.2909110469551,4220.27140802224,0.666666666666667,0.039,0.341,0,3.40505061371973
10793546.5291564,2429.67185707429,6957.49928015014,197906.299706342,0.864583333333333,0.083,0.204,0,386.527737786119
10990761.4096525,281.260306034399,2300.02878466292,7497.30125691089,1.61458333333333,0.016,0.197,0,127.779376925718
10866552.3394938,2440.38404028489,7839.79933603171,124007.477129802,1.15625,0.0555555555555556,0.192307692307692,0,435.544407557317
10718783.456538,9905.07360998737,17473.9938388629,254677.476013135,1.6875,0.083,0.204,0,970.777435492386
10504681.2630859,26378.2398397966,71568.516147625,398211.98092649,1.33333333333333,0.069,0.229,0,3976.02867486805
10999271.8764333,214.588085856978,752.83657614041,600.698904735062,3.2325,0.029,0.277,0,41.8242542300228
10993392.8494173,135.05232374803,1858.90104044321,5453.19721858506,0.9375,0.016,0.197,0,103.272280024623
10851203.5015915,3635.11333393712,9955.81658744588,136045.568487032,1.41666666666667,0.0555555555555556,0.192307692307692,0,553.100921524771
10649870.750557,16793.3010447708,39379.1440962198,294796.804301889,1.61458333333333,0.069,0.229,0,2187.73022756777
10954860.8751892,528.200625161409,3995.81313270792,41455.1110528918,1.33333333333333,0.044,0.423,0,221.989618483774
10962222.6982554,315.041934494319,3476.7356399342,34825.5241701203,0.885416666666667,0.044,0.423,0,193.151979996345
10515389.5434042,7946.43742270518,40621.5772483093,436882.441924697,0.59375,0.0555555555555556,0.192307692307692,0,2256.75429157274
10994997.3261446,213.707651689105,2809.54501299202,2819.4211907154,0.583333333333333,0.016,0.197,0,156.085834055112
10981741.8080795,118.798869701771,2814.46640260702,16164.9266482184,0.5,0.016,0.197,0,156.359244589279
10983362.9916037,261.498942936974,3875.46852017195,13340.0409332674,0.770833333333333,0.016,0.197,0,215.303806676219
1484221.46204628,25573.6334082869,91843.5915725401,9399201.31297297,2.8,0.072,0.134,0,5102.42175403
10993250.1703341,141.541551235133,1846.90755164859,5601.38056304449,0.989583333333333,0.016,0.197,0,102.605975091588
10976912.982156,636.055894996063,2770.64527094069,20520.3166780447,0.947916666666667,0.036,0.142,0,153.924737274483
6024336.34535809,173589.55468615,279232.373256711,4523681.72669908,2.52,0.072,0.134,0,15512.9096253729
10532346.5440803,10733.2073204522,48037.6242050109,409722.624394099,0.708333333333333,0.0555555555555556,0.192307692307692,0,2668.75690027838
10988639.8044718,382.64750971467,3047.63215779625,8769.91586075871,1.57291666666667,0.016,0.197,0,169.312897655347
10999754.6929393,187.758533548422,671.572120520474,225.976406678261,2.96,0.025,0.478,0,37.3095622511375
10602846.3405871,20775.3415201725,51219.7949930635,325998.522899512,1.51041666666667,0.069,0.229,0,2845.5441662813
10925115.2903856,169.592591020287,6362.59579516429,69192.521228157,0.5,0.025,0.478,0,353.477544175794
10922751.1131655,10281.014488143,27598.1469471888,40209.7253992088,1.19285714285714,0.0555555555555556,0.192307692307692,0,1533.23038595493
10798482.1741519,2554.89617569114,8096.57838350882,191706.351288873,0.760416666666667,0.083,0.204,0,449.809910194934
10976267.896986,234.071108083287,3941.02549249776,20397.0064132961,1.16666666666667,0.025,0.478,0,218.94586069432
6504725.0449729,99223.7133913943,388003.604717783,4008887.63691794,0.74,0.072,0.134,0,21555.7558176546
10994204.3324283,98.4094187681038,2158.16606495046,4379.09208800623,0.583333333333333,0.016,0.197,0,119.89811471947
10453271.9511924,27915.9140907436,79633.2239504383,440018.910766236,1.25,0.069,0.229,0,4424.06799724657
10994163.6363178,100.022120515494,2128.66440004767,4447.67716174228,0.604166666666667,0.016,0.197,0,118.259133335982
10962624.1142736,310.342681513706,3543.17066558859,34362.3723793255,0.854166666666667,0.044,0.423,0,196.842814754922
10978345.7258772,588.041167712208,3049.13330151847,18857.0996535653,0.78125,0.036,0.142,0,169.396294528804
10996510.9012981,4.39223632249973,46.6449060565337,4278.06155951721,0.822222222222222,0.039,0.341,0,2.59138366980743
10964809.8562584,297.575203501512,4244.7514948586,31487.8170431798,0.677083333333333,0.044,0.423,0,235.819527492144
10948591.6297673,18627.6952567072,17176.4112992008,16444.2636767545,3.1,0.072,0.134,0,954.245072177821
10968615.3522701,1348.94700826446,3847.37711992481,27028.323601753,1.57291666666667,0.036,0.142,0,213.743173329156
1444233.5925918,10686.4198136101,39415.0209577457,9506504.96663692,2.8,0.072,0.134,0,2189.72338654143
10936319.2274342,613.247856679601,13092.5463421286,50814.97836686,0.875,0.025,0.478,0,727.363685673813
10750073.4788699,5151.20575181139,13163.4852156011,232451.830162579,1.47916666666667,0.069,0.229,0,731.30473420006
10589472.8411307,25507.9573771539,48295.5409657504,337563.660526272,1.47916666666667,0.083,0.204,0,2683.08560920836
10868713.3880891,2745.69753750315,25011.8187169635,104369.095656544,1.05208333333333,0.044,0.423,0,1389.54548427575
10995514.6078128,1094.39377409354,2271.49896088628,1959.49945225265,2.278,0.036,0.142,0,126.194386715905
10912744.8292927,6732.16048695843,41146.8548651494,40216.1553551863,1.58,0.029,0.277,0,2285.93638139719
10130798.5683594,7481.62769067149,43273.1546309296,819286.649318802,0.5,0.069,0.229,0,2404.06414616275
10991048.6657362,922.496138177297,4564.30354856116,4304.53457707069,2.11,0.044,0.423,0,253.572419364509
10760595.1299013,4152.6744334081,11147.2609692616,224944.934695876,1.38541666666667,0.069,0.229,0,619.292276070086
10984812.7267135,422.321826835988,7669.52506488599,7935.42639472873,0.916666666666667,0.025,0.478,0,426.084725826999
10684357.8950256,13224.9255961202,29894.673219125,273362.50615904,1.70833333333333,0.069,0.229,0,1660.81517884028
10998131.7657338,756.024172314986,953.254855252188,998.955238688596,2.66,0.083,0.204,0,52.958603069566
10984239.3833367,300.526168263508,7599.32930535334,8700.76118966395,0.583333333333333,0.025,0.478,0,422.184961408519
10996279.9375948,3.47873864819007,63.5844066677914,4492.99925991071,0.44,0.039,0.341,0,3.53246703709952
10996466.8785822,7.83825370069079,45.7937520634897,4319.48941202739,1.8,0.039,0.341,0,2.54409733686054
10076545.1370808,5254.15898386653,23020.7529505953,896019.95098475,0.5,0.083,0.204,0,1278.93071947752
1315836.44763675,73629.3876047929,1856986.85501404,7754387.30974445,2.8,0.029,0.277,0,103165.936389669
10994711.4749992,117.51838011584,2623.31635221383,3387.69026853509,0.5,0.016,0.197,0,145.739797345213
10973106.1836548,1042.76979915307,10869.5677862437,15821.4787597405,0.75,0.044,0.423,0,603.864877013537
10994861.8658391,144.332899213339,2747.05827254946,3086.74298912488,0.5,0.016,0.197,0,152.61434847497
10996630.8365115,1113.96638443735,1882.34170406097,1212.85540004297,2.62,0.0555555555555556,0.192307692307692,0,104.574539114499
8720216.97684588,495240.185371961,673340.47607699,1112042.36170519,1.91,0.072,0.134,0,37407.8042264995
10994123.5218265,963.42048315229,3521.51240490724,2231.54528550324,3.025,0.029,0.277,0,195.639578050402
10992380.9507766,184.165591330045,1900.74748095406,6374.13615120245,1.26041666666667,0.016,0.197,0,105.597082275226
10950731.4135722,728.726958766697,4992.28150633381,44387.5779626395,1.48958333333333,0.044,0.423,0,277.348972574101
10991669.5716629,514.755776358425,4979.07813187611,3676.59442889138,2.054,0.025,0.478,0,276.615451770895
10849950.4825463,4818.54233400484,37185.9060200486,108885.069099662,1.54,0.029,0.277,0,2065.88366778048
10999240.8487829,560.60368368724,497.613544887574,540.933988521541,3.0675,0.072,0.134,0,27.6451969381986
10762073.4476566,13231.4357411553,33310.6698056488,192224.446796463,1.52083333333333,0.0555555555555556,0.192307692307692,0,1850.59276698049
10993693.9765023,1889.00747457442,2508.69154695188,2748.32447612124,2.46,0.083,0.204,0,139.371752608438
11000324.6166547,119.934380450412,129.00306160419,266.445903224015,3.015,0.029,0.277,0,7.16683675578835
10788449.7854079,2490.59190015449,8631.55397381095,201268.068717955,1.0,0.069,0.229,0,479.53077632283
10958106.6085739,406.832608068028,3474.48931510584,38852.0695029019,1.16666666666667,0.044,0.423,0,193.027184172547
10895164.2996065,2856.14144138096,17393.179272393,85426.3796797006,0.5,0.0555555555555556,0.192307692307692,0,966.287737355165
10631878.4815925,21382.3415361425,38952.3619198623,308626.814951414,1.5625,0.083,0.204,0,2164.02010665902
10752830.2094452,5199.16818322456,10033.7492918739,232776.873079629,1.47916666666667,0.083,0.204,0,557.430516215216
10905171.5217123,4699.13417239127,25742.2600548044,65227.084060401,0.5,0.0555555555555556,0.192307692307692,0,1430.12555860025
10997913.7096101,813.999480866657,1031.02520293601,1081.26570610034,2.64,0.083,0.204,0,57.2791779408894
10101659.6010962,2290.41731157382,14229.2557129884,882660.725878983,0.5,0.069,0.229,0,790.514206277133
10996605.7718593,5.77025517104431,98.5086863791131,4129.9491991289,0.5,0.039,0.341,0,5.47270479883962
10581064.6132257,15459.7774751577,56457.5939732197,347858.01532577,0.927083333333333,0.0555555555555556,0.192307692307692,0,3136.5329985122
10984555.1555044,4046.27234871172,5621.69334086197,6616.87880601864,2.292,0.083,0.204,0,312.316296714554
11000263.1331097,78.350221506127,211.785944397527,286.730724392316,3.045,0.029,0.277,0,11.7658857998626
10940411.6412684,21445.9793684531,19874.826350789,19107.5530123477,3.075,0.072,0.134,0,1104.15701948828
10817724.2910412,4891.78119302242,20320.0481478447,157903.87961792,0.5,0.083,0.204,0,1128.89156376915
10930719.2216394,1890.81338503706,11687.6900975704,56542.2748779874,1.63541666666667,0.044,0.423,0,649.316116531691
10888388.7820035,19904.0668752695,35318.3894326625,57228.7616885435,1.45,0.083,0.204,0,1962.13274625903
1451228.64468308,13293.0684957633,48796.6199254672,9487521.66689576,2.8,0.072,0.134,0,2710.92332919262
10986032.017312,1287.54024392957,6748.51826619292,6771.92417786552,1.97,0.044,0.423,0,374.917681455162
10997916.9540971,670.748604616898,1302.69272352828,949.604574783099,2.502,0.036,0.142,0,72.3718179737931
10996527.4119069,4.46221029615626,50.9398596179502,4257.18602319649,0.761111111111111,0.039,0.341,0,2.82999220099723
2218483.28903868,262482.452104288,578327.780987605,7941546.47786947,3.52,0.072,0.134,0,32129.321165978
2792944.72721409,339931.353082102,635168.514074649,7232795.4056292,3.62666666666667,0.072,0.134,0,35287.1396708138
10959688.9312847,2385.32636758649,6382.4617796415,32383.2805680749,1.61458333333333,0.036,0.142,0,354.581209980084
10993581.6542076,126.557623894142,1888.29386283016,5243.49430576801,0.864583333333333,0.016,0.197,0,104.905214601676
10986023.1062449,2149.96549249774,5786.7796580201,6880.14860463385,1.38571428571429,0.036,0.142,0,321.487758778894
10996997.9016971,26.7163272079803,421.175694216898,3394.20628152285,0.532,0.039,0.341,0,23.3986496787165
10996274.8517409,3.02619285163548,57.3399347270268,4504.78213152545,0.423333333333333,0.039,0.341,0,3.18555192927926
5530378.70491877,231175.084560298,354078.621918076,4885207.5886029,2.68,0.072,0.134,0,19671.0345510042
10944641.7329411,19991.1228823407,18479.7903470136,17727.3538295532,3.0875,0.072,0.134,0,1026.65501927854
10967709.5241409,1458.18483117307,4073.98242317343,27598.3086047369,1.61458333333333,0.036,0.142,0,226.332356842968
10962516.8569276,2120.4432954113,5534.06163045598,30668.6381464964,1.69791666666667,0.036,0.142,0,307.447868358666
10998327.0641826,244.566742007598,1346.91952002889,921.449555374128,2.404,0.016,0.197,0,74.8288622238273
10816367.1405941,7792.07498366124,18373.2310960432,158307.553326056,1.72916666666667,0.0555555555555556,0.192307692307692,0,1020.73506089129
10956311.3302355,4826.94812259217,22570.0125055149,17131.7091364791,2.22,0.029,0.277,0,1253.88958363972
1135449.05476182,50449.1824671112,1481264.63908103,8333677.12369007,2.8,0.029,0.277,0,82292.4799489459
10776294.837642,2946.55416266639,6604.75337239266,214993.854822931,1.19791666666667,0.083,0.204,0,366.930742910703
10975510.132642,708.242254935471,2723.72520327409,21897.8998998344,1.09375,0.036,0.142,0,151.318066848561
10882909.2823399,2861.05757949734,23590.5243573465,91479.1357233296,1.17708333333333,0.044,0.423,0,1310.58468651925
10706100.4550819,10424.1292349588,23871.8942453711,260443.521437633,1.71875,0.069,0.229,0,1326.21634696506
10829878.744262,5463.51711788318,31561.7098699159,133936.028750114,0.5,0.069,0.229,0,1753.42832610644
10965523.6083891,6740.72543575673,13508.0319688496,15067.6342063089,2.054,0.0555555555555556,0.192307692307692,0,750.446220491643
10993065.4331267,1866.82981087652,3289.17598259494,2618.56107979582,2.474,0.0555555555555556,0.192307692307692,0,182.731999033052
10925275.2140042,173.804595915193,6520.52199301462,68870.4594067638,0.5,0.025,0.478,0,362.251221834146
10892593.8880327,2830.45315832159,21968.6605536857,83446.998255312,1.26041666666667,0.044,0.423,0,1220.48114187143
10947084.8664681,5483.58402215309,26845.7167935255,21425.8327162648,2.1,0.029,0.277,0,1491.42871075142
10990611.9479633,552.258466654744,5476.59834692472,4199.19522318259,1.998,0.025,0.478,0,304.25546371804
10996281.0435835,3.57542184780104,64.8868665844385,4490.49412802195,0.443333333333333,0.039,0.341,0,3.6048259213577
10979942.6491452,162.919603074073,4166.67095825651,16567.7602934096,0.760416666666667,0.025,0.478,0,231.48171990314
1528413.6808421,101762.446633309,2204655.87087049,7166008.00165411,2.8,0.029,0.277,0,122480.881715027
11000000.0,351.0,307.0,182.0,3.0,0.069,0.229,0,17.0555555555556
10954422.3541094,791.656175402487,10876.1348381689,34749.8548769783,1.40625,0.025,0.478,0,604.229713231606
1529818.30347303,42493.7343616889,148208.820424507,9280319.14174083,2.8,0.072,0.134,0,8233.82335691706
10507503.4711198,6275.08244474491,35391.6583113873,451669.788123995,0.520833333333333,0.0555555555555556,0.192307692307692,0,1966.20323952152
10925856.0146632,6532.33349698986,36085.409825715,32366.2420140894,1.79,0.029,0.277,0,2004.7449903175
10968395.4986825,499.026635149819,6025.3067369961,25920.167945289,1.65625,0.025,0.478,0,334.73926316645
10998941.9792365,162.935822348353,1221.79798381793,513.286957306428,2.72,0.025,0.478,0,67.8776657676628
4754685.41965829,458847.28012911,3023503.3214491,2763803.9787635,3.15,0.029,0.277,0,167972.406747172
10974593.3707546,3239.84363049837,13654.85411108,9351.93150392223,2.52,0.029,0.277,0,758.603006171112
10808700.3425719,2722.13283277812,14032.6014478776,175384.92314738,0.625,0.069,0.229,0,779.588969326533
10981552.1726633,140.284934028648,5091.45327232254,14056.0891302482,0.53125,0.025,0.478,0,282.85851512903
10499826.6820648,4645.85566204096,28698.1091773582,467669.353095695,0.5,0.0555555555555556,0.192307692307692,0,1594.33939874212
10932108.4471924,458.126211614968,12079.8215764569,56193.6050193939,0.697916666666667,0.025,0.478,0,671.101198692051
10997858.692136,227.440730846602,1825.50912703536,928.358006069249,2.53,0.025,0.478,0,101.417173724187
10999742.2342693,240.870540417919,770.392593986042,86.5025962754187,2.96,0.0555555555555556,0.192307692307692,0,42.7995885547801
10959924.9455459,356.758783325917,3351.0325885065,37207.2630822655,1.05208333333333,0.044,0.423,0,186.16847713925
10976824.4282057,220.902976528332,3886.63420599613,19908.0346117392,1.11458333333333,0.025,0.478,0,215.924122555341
10992743.5077953,165.625255026851,1856.95362517844,6073.91332457915,1.15625,0.016,0.197,0,103.164090287691
